RT,acc_spd,accuracy,angle,block,coherence,dataset,id,left_right,subj_idx,tdcs,trial_NR
399,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,316
440,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,317
827,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,318
467,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,319
453,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,320
693,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,321
693,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,322
480,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,323
453,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,324
613,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,325
480,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,326
426,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,327
466,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,328
359,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,329
466,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,330
466,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,331
933,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,332
427,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,333
507,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,334
400,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,335
359,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,336
560,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,337
773,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,338
586,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,339
786,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,340
507,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,341
560,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,342
506,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,343
866,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,344
533,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,345
506,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,346
813,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,347
667,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,348
560,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,349
479,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,350
826,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,351
759,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,352
493,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,353
667,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,354
733,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,355
839,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,356
613,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,357
599,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,358
546,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,359
560,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,360
640,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,361
773,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,362
759,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,363
613,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,364
839,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,365
466,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,366
519,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,367
586,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,368
506,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,369
586,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,370
786,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,371
639,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,372
519,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,373
533,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,374
479,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,375
866,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,376
493,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,377
520,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,378
559,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,379
946,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,380
479,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,381
480,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,382
440,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,383
599,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,384
1026,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,385
772,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,386
813,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,387
706,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,388
880,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,389
680,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,390
599,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,391
560,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,392
520,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,393
893,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,394
600,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,395
1013,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,396
639,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,397
480,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,398
547,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,399
573,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,400
426,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,401
546,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,402
493,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,403
480,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,404
454,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,405
467,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,406
533,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,407
506,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,408
533,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,409
587,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,410
653,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,411
493,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,412
453,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,413
666,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,414
586,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,415
426,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,416
573,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,417
760,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,418
439,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,419
480,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,420
573,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,421
893,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,422
533,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,423
626,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,424
706,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,425
453,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,426
1200,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,427
906,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,428
533,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,429
426,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,430
1292,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,431
653,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,432
600,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,433
719,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,434
600,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,435
467,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,436
493,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,437
519,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,438
466,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,439
653,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,440
480,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,441
999,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,442
426,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,443
506,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,444
1226,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,445
547,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,446
1080,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,447
613,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,448
453,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,449
653,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,450
680,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,451
626,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,452
534,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,453
453,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,454
533,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,455
867,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,456
507,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,457
813,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,458
733,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,459
533,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,460
666,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,461
479,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,462
480,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,463
560,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,464
480,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,465
439,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,466
600,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,467
813,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,468
533,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,469
600,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,470
559,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,471
533,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,472
507,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,473
414,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,474
480,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,475
440,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,476
453,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,477
493,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,478
466,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,479
786,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,480
906,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,481
946,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,482
667,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,483
587,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,484
427,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,485
706,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,486
920,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,487
666,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,488
626,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,489
626,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,490
493,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,491
573,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,492
600,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,493
600,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,494
494,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,495
453,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,496
400,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,497
333,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,498
493,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,499
467,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,500
453,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,501
386,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,502
506,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,503
520,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,504
427,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,505
520,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,506
520,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,507
453,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,508
507,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,509
440,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,510
386,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,511
453,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,512
400,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,513
547,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,514
707,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,515
600,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,516
533,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,517
520,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,518
413,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,519
533,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,520
533,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,521
520,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,522
467,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,523
507,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,524
693,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,525
613,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,526
534,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,527
560,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,528
547,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,529
480,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,530
519,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,531
440,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,532
440,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,533
493,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,534
427,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,535
453,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,536
533,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,537
440,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,538
426,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,539
799,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,540
493,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,541
427,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,542
427,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,543
467,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,544
533,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,545
560,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,546
440,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,547
519,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,548
573,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,549
494,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,550
720,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,551
560,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,552
959,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,553
826,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,554
747,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,555
400,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,556
1026,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,557
520,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,558
506,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,559
613,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,560
467,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,561
520,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,562
454,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,563
866,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,564
533,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,565
520,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,566
626,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,567
546,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,568
586,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,569
840,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,570
853,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,571
440,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,572
467,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,573
520,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,574
333,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,575
547,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,576
627,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,577
520,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,578
454,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,579
586,acc,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,580
560,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,581
986,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,582
440,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,583
1173,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,584
746,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,585
653,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,586
493,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,587
933,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,588
493,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,589
626,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,590
653,acc,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,591
653,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,592
519,spd,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,593
666,spd,0,180,1,0.2663,berkeley,S2.1,1,2,anodal,594
586,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,595
666,acc,1,180,1,0.2663,berkeley,S2.1,2,2,anodal,596
506,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,597
586,spd,1,180,1,0.2663,berkeley,S2.1,1,2,anodal,598
573,acc,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,599
560,spd,0,180,1,0.2663,berkeley,S2.1,2,2,anodal,600
760,acc,0,180,2,0.2663,berkeley,S2.2,2,2,sham,1
999,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,2
892,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,3
440,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,4
387,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,5
533,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,6
360,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,7
440,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,8
506,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,9
613,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,10
760,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,11
373,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,12
373,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,13
613,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,14
533,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,15
386,acc,0,180,2,0.2663,berkeley,S2.2,2,2,sham,16
773,spd,0,180,2,0.2663,berkeley,S2.2,2,2,sham,17
467,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,18
440,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,19
986,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,20
747,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,21
853,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,22
693,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,23
413,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,24
613,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,25
534,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,26
786,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,27
586,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,28
426,spd,0,180,2,0.2663,berkeley,S2.2,2,2,sham,29
373,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,30
426,spd,0,180,2,0.2663,berkeley,S2.2,2,2,sham,31
799,acc,0,180,2,0.2663,berkeley,S2.2,1,2,sham,32
666,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,33
653,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,34
520,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,35
773,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,36
640,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,37
693,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,38
453,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,39
520,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,40
599,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,41
426,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,42
453,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,43
507,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,44
454,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,45
613,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,46
533,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,47
520,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,48
466,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,49
467,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,50
467,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,51
427,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,52
613,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,53
373,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,54
479,acc,0,180,2,0.2663,berkeley,S2.2,1,2,sham,55
520,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,56
493,spd,0,180,2,0.2663,berkeley,S2.2,2,2,sham,57
333,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,58
466,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,59
546,spd,0,180,2,0.2663,berkeley,S2.2,2,2,sham,60
466,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,61
534,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,62
400,acc,0,180,2,0.2663,berkeley,S2.2,2,2,sham,63
494,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,64
480,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,65
467,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,66
427,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,67
387,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,68
440,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,69
506,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,70
399,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,71
360,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,72
413,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,73
493,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,74
546,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,75
386,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,76
733,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,77
533,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,78
466,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,79
479,acc,0,180,2,0.2663,berkeley,S2.2,1,2,sham,80
520,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,81
493,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,82
400,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,83
520,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,84
640,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,85
506,acc,0,180,2,0.2663,berkeley,S2.2,2,2,sham,86
853,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,87
360,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,88
467,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,89
507,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,90
813,acc,0,180,2,0.2663,berkeley,S2.2,2,2,sham,91
546,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,92
453,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,93
507,acc,0,180,2,0.2663,berkeley,S2.2,1,2,sham,94
533,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,95
533,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,96
479,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,97
613,acc,1,180,2,0.2663,berkeley,S2.2,1,2,sham,98
414,acc,1,180,2,0.2663,berkeley,S2.2,2,2,sham,99
533,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,100
453,spd,0,180,2,0.2663,berkeley,S2.2,1,2,sham,101
480,spd,0,180,2,0.2663,berkeley,S2.2,2,2,sham,102
426,spd,1,180,2,0.2663,berkeley,S2.2,1,2,sham,103
360,spd,0,180,2,0.2663,berkeley,S2.2,2,2,sham,104
533,spd,1,180,2,0.2663,berkeley,S2.2,2,2,sham,105
